id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
6016,Scriptures of the Great Emperor,"['Dà Dì Jīng', 'Great Emperor Scripture', '大帝经']",chinese,"['tian ya zhu meng', '天涯逐梦']","['action', 'adventure', 'comedy', 'fantasy', 'martial arts', 'xuanhuan']","['cultivation', 'male protagonist', 'reincarnated in another world', 'strength-based social hierarchy', 'weak to strong']",,,qidian,,False,171 chapters,False,c22,97.3,2000,2000,3691,877,2419,3279,3.9,58,,"[5495, 4010]",
8616,Shokugeki no Imitation Chef,"['Shiji Zi Maopai Xiao Dangjia', '食戟之冒牌小当家']",chinese,"['gentlemen dong', '绅士东']","['action', 'comedy']","['chefs', 'cooking', 'fanfiction', 'male protagonist']",2016,False,qidian,,False,,False,c1,1264.0,2000,2000,3606,168,2766,5789,1.8,73,,[10326],
8531,The Legend of the Extraordinaries,['超凡传'],chinese,"['xiao qian', '萧潜']","['action', 'adventure', 'drama', 'fantasy', 'martial arts', 'mystery', 'tragedy']",['female protagonist'],2016,False,qidian,,False,319 chapters,False,c7,181.6,2000,2000,4121,237,5219,5349,3.2,29,"[472, 731]",,
8584,The Villainous Lady Aims to Overthrow the Heroine ~Fight!~,['悪役令嬢は、打倒ヒロインを目指す\u3000～Fight!～'],japanese,['aska'],"['comedy', 'fantasy', 'romance', 'school life', 'shoujo']","['arranged marriage', 'beautiful female lead', 'engagement', 'female protagonist', 'handsome male lead', 'honest protagonist', 'lack of common sense', 'otome game', 'reincarnated in a game world', 'rivalry', 'short story', 'stubborn protagonist', 'villainess noble girls', 'wealthy characters']",2014,False,syosetu,,True,4 chapters,,c4,0.8,2997,2881,2049,2516,1657,1535,4.3,174,[1929],"[9991, 5570, 9088, 635, 7750, 8122]","[9009, 8589, 7778, 5632, 5560]"
3992,39 – The Legend of Sun Knight,,chinese,"['yu wo', '御我']","['action', 'adventure', 'comedy', 'fantasy', 'supernatural']","['androgynous characters', 'friendship', 'genius protagonist', 'hard-working protagonist', 'knights', 'magic', 'male protagonist', 'misunderstandings', 'necromancer', 'priests', 'protagonist strong from the start', 'zombies']",2015,False,angel publishing,,True,1 volumes,False,v1 epilogue,109.3,4469,4556,3058,1503,2270,2388,4.4,114,"[157, 159]","[6612, 4354, 8808, 636, 23069]","[2488, 1818, 51]"
8590,The Legendary Sword I picked up is Different,['俺の拾った伝説の剣がなんか違う'],japanese,['torimaru karasuma'],"['comedy', 'fantasy']","['dragons', 'fantasy world', 'male protagonist', 'oneshot', 'sentient objects', 'sword and magic']",2016,False,,,True,1,,short story,2000.0,2000,2000,5465,198,3293,5589,3.3,15,,,[3467]
8545,Ace Evolution,"['Death Battlefield', '王牌进化', '玩命战场']",chinese,"['juantu', 'volume of soil', '卷土']","['action', 'fantasy', 'martial arts', 'mature', 'mystery', 'supernatural']","['assassins', 'confident protagonist', 'cunning protagonist', 'firearms', 'game elements', 'male protagonist', 'romantic subplot', 'schemes and conspiracies', 'servants', 'skill assimilation', 'survival game', 'transported to another world', 'weak to strong', 'world travel']",,,qidian,,True,5 volumes,False,prologue c1-c3,1270.0,2000,2000,4530,290,2389,5069,3.4,31,"[7422, 8534]",,[83]
536,EC,,japanese,"['otori ishinei', '鳳石生']","['adventure', 'comedy', 'fantasy', 'sci-fi', 'seinen']","['game elements', 'multiple protagonists']",1999,False,,,,,False,v4c3,120.6,4469,5167,4884,616,3261,3882,4.0,41,,,
8319,The Mighty Female Immortal,['极品女仙'],chinese,['金铃动'],"['action', 'adventure', 'martial arts', 'romance', 'xianxia']","['beautiful female lead', 'female protagonist', 'pill concocting', 'transmigration', 'transported to another world', 'unique cultivation technique', 'weak to strong']",2011,False,qdmm,,True,3361 chapters,False,c11,117.1,4469,5185,2437,1390,1362,2531,4.1,67,,"[6571, 7674, 5504, 4830, 5154, 7983]",
8250,Detective A,['Detektif A'],indonesian,['shaskya dwi'],"['action', 'mystery']","['detectives', 'female protagonist']",2016,False,,,False,,False,c1,647.0,2000,2000,6283,116,5714,6164,2.8,5,,,
1786,Ark The Legend,['아크 더 레전드'],korean,['yoo seong'],"['action', 'adventure', 'comedy', 'drama', 'fantasy', 'martial arts', 'sci-fi', 'seinen', 'slice of life']","['average-looking protagonist', 'firearms', 'male protagonist', 'mmorpg', 'romantic subplot', 'virtual reality']",2014,False,rok media,,True,42 volumes,False,v16c9 part2,97.7,2787,3605,2373,2711,2154,1424,3.9,204,[186],"[392, 829, 186, 7206, 7050, 4711]","[6282, 776]"
8465,Death is the Beginning,['死亡开端'],chinese,['zhttty'],"['action', 'adventure', 'fantasy', 'supernatural']","['cultivation', 'magic beasts', 'male protagonist', 'modern day', 'monsters', 'souls', 'sword and magic']",2009,,qidian,,True,340 chapters,False,c2 part2,319.8,2000,2000,4522,332,3894,4882,3.6,30,[370],,
4124,Light Beyond (WN),"['michi hate no mukou no hikari', '道果ての向こうの光']",japanese,"['akizuki asuka', '秋月\u3000アスカ']","['adventure', 'fantasy', 'romance', 'shoujo']","['beautiful female lead', 'body swap', 'bodyguards', 'caring protagonist', 'cold love interests', 'determined protagonist', 'engagement', 'fantasy world', 'female protagonist', 'hiding true identity', 'honest protagonist', 'kind love interests', 'knights', 'magic', 'mysterious past', 'mystery solving', 'past plays a big role', 'politics', 'religions', 'saints', 'selfless protagonist', 'sentimental protagonist', 'suicides', 'transmigration']",2015,False,syosetu,,True,87 chapters,False,c6,270.7,2000,2000,4414,802,2494,3404,4.1,38,[8605],,"[7777, 2486]"
7234,Youhei Monogatari ~Junsuinaru Hangyakusha (Rebellion)~,"['The Story of Mercenaries - The True Rebellion~', '傭兵物語 ～純粋なる叛逆者(リベリオン)~']",japanese,['shindou jr. kazuhiko'],"['action', 'adventure', 'fantasy', 'romance', 'tragedy']","['firearms', 'guilds', 'male protagonist', 'monsters']",2012,False,hifumi shobo,,False,320 chapters,False,c6,106.5,3441,4274,2933,1492,1980,2404,4.2,61,,,
6772,Raid Breaker,['레이드 브레이커'],korean,"['sung-jin', '성진']","['action', 'mecha', 'sci-fi', 'shounen', 'supernatural']","['alternate world', 'beasts', 'dungeons', 'firearms', 'game elements', 'gate to another world', 'male protagonist', 'modern day']",2015,,munpia,,True,228 chapters,False,v1c7 part2,158.1,2000,2000,3514,761,1838,3493,3.8,73,,"[1220, 6825, 5651, 6317, 7050]",
8389,Kyou Kara Ore wa Loli no Himo!,"[""I'm Living off a Loli from Today!"", '今日から俺はロリのヒモ!']",japanese,"['akatsuki yuki', '暁 雪']","['comedy', 'slice of life']","['adapted to manga', 'loli', 'lolicon', 'male protagonist', 'modern day', 'writers']",2016,,,,False,3 volumes,False,v1c1,1280.0,4469,5175,5192,437,1755,4425,4.1,17,,"[1256, 12493, 698, 14187, 8122]",
4790,Isekai Teni Jobumasuta e no Michi,"['The Road to become a Jobmaster after a Transition to Another World.', '異世界転移ジョブマスターへの道']",japanese,['otori-chan'],"['adventure', 'fantasy']","['game elements', 'male protagonist', 'monsters', 'r-15', 'sword and magic', 'transported to another world']",2016,False,syosetu,,False,100,False,c8,194.9,2000,2000,3802,991,1633,3089,3.4,35,,"[6612, 5325, 4919]",
8423,A Daughter’s Hatred,,filipino,['xxdeprimido'],"['slice of life', 'tragedy']","['female protagonist', 'oneshot']",2015,,,,True,,,part2 (end),2000.0,2000,2000,4361,124,2709,6096,2.3,36,,"[8731, 9024, 10927, 22157]",
8404,"Goodbye, Fairy","['Beruf Series I - Goodbye, Fairy', 'Sayonara Yousei', 'さよなら妖精']",japanese,['yonezawa honobu'],"['mystery', 'psychological']",[],2004,False,tokyo sogensha,,True,1 volumes,False,v1c1,641.5,2000,2000,6376,103,2875,6250,3.0,5,,[920],
8407,Greetings of the Universe,['宇宙のあいさつ'],japanese,"[""hoshi shin'ichi"", '星 新一']","['mystery', 'sci-fi']","['aliens', 'futuristic setting', 'oneshot', 'outer space']",1977,False,shinchosha,,True,,,short story,2000.0,2000,2000,5820,133,3365,6042,3.6,17,,,"[1942, 933]"
1360,Virtual World: Close Combat Mage,"['VW:CCM', 'Wǎngyóu zhī jìnzhàn fǎshī', '网游之近战法师']",chinese,"['butterfly blue', '蝴蝶蓝']","['action', 'adventure', 'comedy', 'fantasy', 'martial arts']","['adapted to manhua', 'arrogant characters', 'calm protagonist', 'carefree protagonist', 'enemies become allies', 'game elements', 'game ranking system', 'gamers', 'grinding', 'guilds', 'helpful protagonist', 'hidden abilities', 'hiding true identity', 'honest protagonist', 'level system', 'male protagonist', 'mercenaries', 'mmorpg', 'modern day', 'naive protagonist', 'overpowered protagonist', 'protagonist strong from the start', 'quirky characters', 'strength-based social hierarchy', 'strong to stronger', 'sword and magic', 'sword wielder', 'teamwork', 'thieves', 'underestimated protagonist', 'virtual reality']",2008,True,qidian,gravity tales,True,971 chapters,False,char illustration,1284.0,2400,2894,376,4416,3894,737,3.7,156,,"[880, 10763, 16092, 11826, 829, 11532]","[6985, 5520, 4771, 870, 87]"
4070,I Made a Slave Harem Using a Charm Cheat in a Different World,"['Isekai de Miryou Cheat wo Tsukatte Dorei Harem wo Tsukuttemita', '異世界で魅了チートを使って奴隷ハーレムをつくってみた']",japanese,"['ooishi negai', '大石ねがい']","['adult', 'adventure', 'ecchi', 'fantasy', 'harem', 'mature']","['an*l', 'beautiful female lead', 'cheats', 'contracts', 'demons', 'domestic affairs', 'elves', 'enemies become lovers', 'fantasy world', 'first-time intercourse', 'f*llatio', 'futanari', 'goddesses', 'harem-seeking protagonist', 'h*ndjob', 'knights', 'male protagonist', 'mind break', 'mind control', 'pirates', 'r-18', 'r*pe victim becomes lover', 'r*pe', 's*x slaves', 'slave harem', 'succubus', 'sword and magic', 'transported to another world']",2015,False,paradigm,,True,101 chapters,False,c93,95.7,3777,3609,1364,6608,1086,367,3.5,273,,"[8122, 616]","[7696, 7418, 1718, 1076]"
1192,Absolute Duo,['アブソリュート・デュオ'],japanese,['hiiragi★takumi'],"['action', 'ecchi', 'harem', 'martial arts', 'romance', 'school life', 'seinen', 'supernatural']","['adapted to anime', 'adapted to manga', 'average-looking protagonist', 'death of loved ones', 'genetic modifications', 'kuudere', 'loli', 'male protagonist', 'protagonist strong from the start', 'revenge', 'shield user', 'shy characters', 'stoic characters', 'strong love interests', 'tsundere', 'unique weapon user', 'unique weapons', 'yandere']",2012,False,media factory,,False,11 volumes,False,v6c2,132.4,2000,4576,3974,1539,5428,2346,3.5,77,,"[702, 958, 3514, 1464, 1556]","[1951, 1187]"
429,Neta Chara,"['Neta Chara Kari Play no Tsumori ga Isekai Shoukan ~Mayoibito wa Josei no Teki ni Ninteisaremashita~', 'Wanna Test Play with Joke Character but Summoned to Another World ~the Lost One Is Designated as an Enemy of Women~', 'ネタキャラ仮プレイのつもりが異世界召喚\u3000～迷い人は女性の敵に認定されました～【ノクターン】']",japanese,"['parent rows calyx', 'shingyou gaku', 'シンギョウ ガク']","['adult', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['adapted to manga', 'cheats', 'game elements', 'humanoid protagonist', 'male protagonist', 'mind control', 'monsters', 'polygamy', 'r-18', 'slave harem', 'slaves', 'special abilities', 'succubus', 'sword and magic', 'transported to another world']",2014,False,hifumi shobo,,True,299 chapters,False,c36,108.2,2190,2819,2444,3522,1065,997,3.2,151,,,
6848,Apartment From Hell,['地狱公寓'],chinese,"['black spark', '黑色火种']","['action', 'drama', 'horror', 'mystery', 'psychological', 'romance', 'slice of life', 'supernatural', 'tragedy']","['apartment life', 'betrayal', 'clever protagonist', 'death', 'ghosts', 'male protagonist', 'mob protagonist', 'modern day', 'revenge', 'spirits']",2010,False,qidian,,True,,False,c14,101.2,2000,2000,4703,452,4461,4367,3.8,56,,[20229],"[7707, 2886]"
4387,Heavy Object EX,['ヘヴィーオブジェクトＥＸ'],japanese,"['kamachi kazuma', '鎌池和馬']","['action', 'sci-fi', 'slice of life']",[],2015,False,kadokawa shoten,,False,8 chapters,False,c8,123.2,2000,2000,5081,424,4322,4479,3.8,20,[937],,
8262,Oh My Ice Goddess,['Erityian Tribes Series # 3'],filipino,['purpleyhan'],"['action', 'comedy', 'fantasy', 'mystery', 'shoujo']","['beautiful female lead', 'cold protagonist', 'gangs']",2014,,,,True,58 chapters,False,c4,323.5,2000,2000,4635,204,5140,5546,3.7,28,,"[10927, 22157]",
6036,Hero Manufacturing Machine ~A Job to Make Children~,"['Yuusha Seizou Hata~ Kodzukuri Suru no ga Shigoto desu~', '勇者製造機 ～子作りするのが仕事です～']",japanese,['芽中要'],"['adult', 'fantasy', 'harem', 'mature', 'romance']","['aristocracy', 'heroes', 'knights', 'maids', 'male protagonist', 'r-18', 'tsundere']",2016,False,syosetu,,False,132 chapters,False,c19,97.7,2000,5173,2858,2645,1059,1465,3.7,94,,,[555]
12297,VANDREAD,['ヴァンドレッド'],japanese,['mori takeshi'],"['action', 'mecha', 'sci-fi']","['based on an anime', 'male protagonist', 'shoujo-ai subplot', 'wars']",2000,False,kadokawa shoten,,True,,False,v3 illustration,262.8,2000,2000,6479,63,6702,6479,3.0,5,[12296],,
8002,"I Reincarnated As a Girl in Another World, but It Was Okay Because I Was Together With a Girl","['Isekai Tensei Onna', 'Reincarnated as a Girl', '異世界転生したら女の子になっちまったけど女の子と一緒だから大丈夫だった']",japanese,['超三元豚'],"['fantasy', 'gender bender']","['male to female', 'reincarnated in another world']",2016,False,syosetu,,False,295 chapters,False,c4,329.5,4469,4277,3223,1018,1450,3038,3.7,46,,"[4342, 11575, 17866]",
3267,The Experimental Log of the Crazy Lich,"['ELCL', 'Feng wu yao de shi yan ri zhi', '疯巫妖的实验日志']",chinese,"['angry squirrel', '愤怒的松鼠']","['action', 'adventure', 'comedy', 'fantasy', 'mature', 'seinen', 'xuanhuan']","['age regression', 'apathetic protagonist', 'appearance different from actual age', 'beautiful female lead', 'bestiality', 'betrayal', 'clever protagonist', 'confident protagonist', 'cross-dressing', 'cunning protagonist', 'death', 'demons', 'depictions of cruelty', 'determined protagonist', 'dragons', 'elemental magic', 'elves', 'enemies become allies', 'engineer', 'evil gods', 'eye powers', 'famous protagonist', 'fantasy creatures', 'friendship', 'game elements', 'genius protagonist', 'ghosts', 'goddesses', 'godly powers', 'gods', 'handsome male lead', 'hiding true identity', 'humanoid protagonist', 'kingdom building', 'kingdoms', 'lawyers', 'loli', 'love interest falls in love first', 'male protagonist', 'manipulative characters', 'mysterious past', 'necromancer', 'nobles', 'parody', 'past plays a big role', 'politics', 'quirky characters', 'reincarnated in another world', 'reincarnation', 'romantic subplot', 'royalty', 'ruthless protagonist', 'schemes and conspiracies', 'seven deadly sins', 'slaves', 'strong love interests', 'strong to stronger', 'sword and magic', 'sword wielder', 'system administrator', 'torture', 'tragic past', 'twisted personality', 'wars', 'weak to strong', 'yandere']",2014,True,qidian,webnovel,True,836 chapters,False,c71,185.3,1710,2395,235,9136,1240,176,4.4,619,[9517],"[6813, 157, 1136, 593, 7818, 3491]","[9818, 8938, 8825, 8544, 8302]"
8098,History’s Best Reincarnation,"[""History's Strongest Reincarnation"", '史上最牛轮回']",chinese,"['that touch of crimson', '那一抹绯红']","['action', 'comedy', 'fantasy']","['male protagonist', 'parody', 'reincarnation', 'weak to strong']",2016,,qidian,,False,1252 chapters,False,c5,261.6,2000,2000,4378,373,4002,4694,3.2,31,,"[1136, 6400, 3453, 20543]",[1303]
28539,The New Gate (WN),"['TNG', 'ザ・ニュー・ゲート']",japanese,"['kazanami shinogi', '風波 しのぎ']","['action', 'adventure', 'fantasy', 'shounen', 'supernatural']",[],2013,,syosetu,,,,False,v2 special,120.8,4469,5184,6023,121,6708,6129,4.0,4,[675],,"[8531, 8425]"
4615,Oni no Ou to Chigire,"['Together with the King of Demons', '鬼の王と契れ']",japanese,['takao riichi'],"['drama', 'fantasy', 'smut', 'supernatural', 'yaoi']","['adapted to drama cd', 'contracts', 'cowardly protagonist', 'demons', 'male yandere', 'master-servant relationship', 'naive protagonist', 'r-18', 'summoning magic']",2014,False,tokuma shoten,,False,3,False,c8 part150,87.5,2000,5167,1763,1457,3109,2449,3.4,94,,"[15974, 4036]","[8973, 8187]"
4847,Tenonaru Hou e,"['Te no Naru Hou e', 'てのなるほうへ']",japanese,['kuriki shinobu'],"['romance', 'shounen ai', 'supernatural']","['blind protagonist', 'disabilities', 'youkai']",2015,,kasakura shuppansha,,True,1 volumes,False,c4 part109,87.6,4469,5162,2836,802,4177,3404,3.8,48,,"[2952, 2844, 4036, 540, 542]",
4613,Welcome to the Country of Cats,"['Neko no Kuni e Youkoso', '猫の国へようこそ']",japanese,"['sugihara rio', '杉原理生']","['fantasy', 'romance', 'shounen ai', 'supernatural']","['amnesia', 'cross-dressing', 'humanoid protagonist', 'spirits', 'transformation ability', 'youkai']",2014,False,gentosha,,True,1 volumes,False,c3 part151,87.6,4469,5164,2200,1008,3390,3053,3.4,63,,"[189, 8129]",[936]
8156,ALLBLACK – Phase#1: Project (Red Lambda Thesis),,indonesian,"['anssen ""fsc"" augustus']","['action', 'mystery', 'sci-fi', 'supernatural']",['amnesia'],2016,True,,,False,,False,v1c1,1297.0,2000,2000,5700,113,2916,6184,3.2,13,,,
5601,Dragged Into the Class Metastasis ~for Some Reason I Was Dragged Into the Metastasis With the Girl Class so I Will Make a Harem!~,"['Dragged Into the Class Transfer ~for Some Reason I Was Dragged Into the Transfer With the Girl Class so I Will Make a Harem!~', '巻き込まれクラス転移\u3000～なぜか女子クラスの転移に巻き込まれたのでハーレムつくります！～']",japanese,"['narita harem king', '成田ハーレム王']","['adult', 'adventure', 'comedy', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['an*l', 'bdsm', 'childhood friends', 'demon lord', 'elves', 'first-time intercourse', 'f*llatio', 'futanari', 'game elements', 'h*ndjob', 'knights', 'male protagonist', 'master-servant relationship', 'mind control', 'multiple transported individuals', 'older love interests', 'paizuri', 'perverted protagonist', 'polygamy', 'r-18', 'reverse r*pe', 'royalty', 'slaves', 'special abilities', 'student-teacher relationship', 'toys', 'transported to another world']",2016,False,nocturne,,True,78 chapters,,c87,8.2,2864,3019,1466,6337,1179,402,3.4,232,,"[2758, 4779, 4070, 8122]","[7418, 1951, 1718, 1486, 1076]"
